precinct,date,citation_issued
W,2014-10-29,13
W,2014-10-30,13
W,2014-10-31,16
W,2014-11-01,15
W,2014-11-02,20
W,2014-11-03,15
W,2014-11-04,14
W,2014-11-05,8
W,2014-11-06,30
W,2014-11-07,18
W,2014-11-08,17
W,2014-11-09,30
W,2014-11-10,20
W,2014-11-11,27
W,2014-11-12,23
W,2014-11-13,14
W,2014-11-14,31
W,2014-11-15,17
W,2014-11-16,18
W,2014-11-17,10
W,2014-11-18,26
W,2014-11-19,25
W,2014-11-20,21
W,2014-11-21,18
W,2014-11-22,17
W,2014-11-23,30
W,2014-11-24,5
W,2014-11-25,3
W,2014-11-26,10
W,2014-11-27,9
W,2014-11-28,14
W,2014-11-29,8
W,2014-11-30,5
W,2014-12-01,9
W,2014-12-02,10
W,2014-12-03,11
W,2014-12-04,8
W,2014-12-05,10
W,2014-12-06,4
W,2014-12-07,2
W,2014-12-08,17
W,2014-12-09,12
W,2014-12-10,8
W,2014-12-11,5
W,2014-12-12,6
W,2014-12-13,13
W,2014-12-14,11
W,2014-12-15,7
W,2014-12-16,3
W,2014-12-17,12
W,2014-12-18,4
W,2014-12-19,14
W,2014-12-20,9
W,2014-12-21,7
W,2014-12-22,6
W,2014-12-23,9
W,2014-12-24,10
W,2014-12-25,2
W,2014-12-26,12
W,2014-12-27,11
W,2014-12-28,6
W,2014-12-29,3
W,2014-12-30,5
W,2014-12-31,6
W,2015-01-01,11
W,2015-01-02,30
W,2015-01-03,5
W,2015-01-04,10
W,2015-01-05,15
W,2015-01-06,12
W,2015-01-07,20
W,2015-01-08,25
W,2015-01-09,33
W,2015-01-10,14
W,2015-01-11,26
W,2015-01-12,22
W,2015-01-13,21
W,2015-01-14,24
W,2015-01-15,18
W,2015-01-16,15
W,2015-01-17,13
W,2015-01-18,13
W,2015-01-19,22
W,2015-01-20,14
W,2015-01-21,24
W,2015-01-22,10
W,2015-01-23,16
W,2015-01-24,11
W,2015-01-25,21
W,2015-01-26,21
W,2015-01-27,19
W,2015-01-28,11
W,2015-01-29,13
W,2015-01-30,30
W,2015-01-31,25
W,2015-02-01,11
W,2015-02-02,4
W,2015-02-03,11
W,2015-02-04,14
W,2015-02-05,15
W,2015-02-06,18
W,2015-02-07,16
W,2015-02-08,5
W,2015-02-09,8
W,2015-02-10,17
W,2015-02-11,8
W,2015-02-12,22
W,2015-02-13,18
W,2015-02-14,13
W,2015-02-15,9
W,2015-02-16,6
W,2015-02-17,21
W,2015-02-18,24
W,2015-02-19,24
W,2015-02-20,19
W,2015-02-21,21
W,2015-02-22,22
W,2015-02-23,8
W,2015-02-24,21
W,2015-02-25,19
W,2015-02-26,29
W,2015-02-27,18
W,2015-02-28,14
W,2015-03-01,16
W,2015-03-02,12
W,2015-03-03,25
W,2015-03-04,24
W,2015-03-05,14
W,2015-03-06,18
W,2015-03-07,12
W,2015-03-08,18
W,2015-03-09,13
W,2015-03-10,19
W,2015-03-11,11
W,2015-03-12,15
W,2015-03-13,18
W,2015-03-14,6
W,2015-03-15,7
W,2015-03-16,10
W,2015-03-17,19
W,2015-03-18,8
W,2015-03-19,11
W,2015-03-20,12
W,2015-03-21,6
W,2015-03-22,8
W,2015-03-23,22
W,2015-03-24,14
W,2015-03-25,17
W,2015-03-26,15
W,2015-03-27,16
W,2015-03-28,20
W,2015-03-29,7
W,2015-03-30,8
W,2015-03-31,13
W,2015-04-01,11
W,2015-04-02,21
W,2015-04-03,11
W,2015-04-04,15
W,2015-04-05,10
W,2015-04-06,7
W,2015-04-07,17
W,2015-04-08,9
W,2015-04-09,11
W,2015-04-10,12
W,2015-04-11,13
W,2015-04-12,9
W,2015-04-13,9
W,2015-04-14,7
W,2015-04-15,13
W,2015-04-16,11
W,2015-04-17,21
W,2015-04-18,27
W,2015-04-19,19
W,2015-04-20,18
W,2015-04-21,5
W,2015-04-22,20
W,2015-04-23,17
W,2015-04-24,27
W,2015-04-25,18
W,2015-04-26,22
W,2015-04-27,63
W,2015-04-28,8
W,2015-04-29,9
W,2015-04-30,18
W,2015-05-01,9
W,2015-05-02,16
W,2015-05-04,30
W,2015-05-05,17
W,2015-05-06,17
W,2015-05-07,17
W,2015-05-08,19
W,2015-05-09,11
W,2015-05-10,14
W,2015-05-11,16
W,2015-05-12,17
W,2015-05-13,25
W,2015-05-14,13
W,2015-05-15,12
W,2015-05-16,9
W,2015-05-17,6
W,2015-05-18,7
W,2015-05-19,10
W,2015-05-20,14
W,2015-05-21,9
W,2015-05-22,8
W,2015-05-23,13
W,2015-05-24,14
W,2015-05-25,17
W,2015-05-26,11
W,2015-05-27,14
W,2015-05-28,18
W,2015-05-29,12
W,2015-05-30,29
W,2015-05-31,13
W,2015-06-01,24
W,2015-06-02,26
W,2015-06-03,17
W,2015-06-04,11
W,2015-06-05,16
W,2015-06-06,15
W,2015-06-07,6
W,2015-06-08,68
W,2015-06-09,17
W,2015-06-10,16
W,2015-06-11,21
W,2015-06-12,19
W,2015-06-13,18
W,2015-06-14,12
W,2015-06-15,9
W,2015-06-16,20
W,2015-06-17,4
W,2015-06-18,21
W,2015-06-19,17
W,2015-06-20,17
W,2015-06-21,7
W,2015-06-22,10
W,2015-06-23,15
W,2015-06-24,12
W,2015-06-25,14
W,2015-06-26,21
W,2015-06-27,18
W,2015-06-28,9
W,2015-06-29,25
W,2015-06-30,13
W,2015-07-01,26
W,2015-07-02,16
W,2015-07-03,24
W,2015-07-04,17
W,2015-07-05,18
W,2015-07-06,7
W,2015-07-07,10
W,2015-07-08,9
W,2015-07-09,17
W,2015-07-10,9
W,2015-07-11,27
W,2015-07-12,17
W,2015-07-13,15
W,2015-07-14,19
W,2015-07-15,17
W,2015-07-16,15
W,2015-07-17,15
W,2015-07-18,13
W,2015-07-19,6
W,2015-07-20,10
W,2015-07-21,10
W,2015-07-22,17
W,2015-07-23,10
W,2015-07-24,30
W,2015-07-25,9
W,2015-07-26,7
W,2015-07-27,13
W,2015-07-28,23
W,2015-07-29,28
W,2015-07-30,17
W,2015-07-31,18
W,2015-08-01,6
W,2015-08-02,4
W,2015-08-03,4
W,2015-08-04,16
W,2015-08-05,18
W,2015-08-06,13
W,2015-08-07,32
W,2015-08-08,9
W,2015-08-09,6
W,2015-08-10,10
W,2015-08-11,14
W,2015-08-12,15
W,2015-08-13,25
W,2015-08-14,20
W,2015-08-15,16
W,2015-08-16,11
W,2015-08-17,10
W,2015-08-18,9
W,2015-08-19,19
W,2015-08-20,15
W,2015-08-21,18
W,2015-08-22,8
W,2015-08-23,2
W,2015-08-24,16
W,2015-08-25,17
W,2015-08-26,21
W,2015-08-27,10
W,2015-08-28,20
W,2015-08-29,12
W,2015-08-30,11
W,2015-08-31,12
W,2015-09-01,11
W,2015-09-02,43
W,2015-09-03,38
W,2015-09-04,21
W,2015-09-05,18
W,2015-09-06,15
W,2015-09-07,8
W,2015-09-08,41
W,2015-09-09,30
W,2015-09-10,25
W,2015-09-11,31
W,2015-09-12,12
W,2015-09-13,5
W,2015-09-14,27
W,2015-09-15,18
W,2015-09-16,30
W,2015-09-17,23
W,2015-09-18,20
W,2015-09-19,15
W,2015-09-20,11
W,2015-09-21,15
W,2015-09-22,5
W,2015-09-23,11
W,2015-09-24,20
W,2015-09-25,24
W,2015-09-26,10
W,2015-09-27,31
W,2015-09-28,38
W,2015-09-29,17
W,2015-09-30,23
W,2015-10-01,17
W,2015-10-02,18
W,2015-10-03,25
W,2015-10-04,8
W,2015-10-05,28
W,2015-10-06,23
W,2015-10-07,20
W,2015-10-08,32
W,2015-10-09,15
W,2015-10-10,9
W,2015-10-11,7
W,2015-10-12,14
W,2015-10-13,3
W,2015-10-14,23
W,2015-10-15,22
W,2015-10-16,15
W,2015-10-17,12
W,2015-10-18,18
W,2015-10-19,6
W,2015-10-20,42
W,2015-10-21,25
W,2015-10-22,25
W,2015-10-23,12
W,2015-10-24,11
W,2015-10-25,7
W,2015-10-26,45
W,2015-10-27,13
W,2015-10-28,36
W,2015-10-29,31
W,2015-10-30,37
W,2015-10-31,18
W,2015-11-01,13
W,2015-11-02,10
W,2015-11-03,24
W,2015-11-04,16
W,2015-11-05,31
W,2015-11-06,14
W,2015-11-07,11
W,2015-11-08,7
W,2015-11-09,25
W,2015-11-10,4
W,2015-11-11,24
W,2015-11-12,34
W,2015-11-13,25
W,2015-11-14,14
W,2015-11-15,17
W,2015-11-16,30
W,2015-11-17,15
W,2015-11-18,32
W,2015-11-19,46
W,2015-11-20,45
W,2015-11-21,24
W,2015-11-22,21
W,2015-11-23,54
W,2015-11-24,13
W,2015-11-25,21
W,2015-11-26,14
W,2015-11-27,4
W,2015-11-28,11
W,2015-11-29,15
W,2015-11-30,23
W,2015-12-01,48
W,2015-12-02,27
W,2015-12-03,22
W,2015-12-04,23
W,2015-12-05,5
W,2015-12-06,4
W,2015-12-07,24
W,2015-12-08,14
W,2015-12-09,18
W,2015-12-10,18
W,2015-12-11,26
W,2015-12-12,9
W,2015-12-13,10
W,2015-12-14,26
W,2015-12-15,19
W,2015-12-16,16
W,2015-12-17,24
W,2015-12-18,18
W,2015-12-19,24
W,2015-12-20,12
W,2015-12-21,8
W,2015-12-22,32
W,2015-12-23,18
W,2015-12-24,12
W,2015-12-25,8
W,2015-12-26,11
W,2015-12-27,9
W,2015-12-28,22
W,2015-12-29,32
W,2015-12-30,6
W,2015-12-31,24
